Price,LT,LB,KT,KM,Kota/Kab,Provinsi,Type,harga_per_m2,ratio_bangunan_tanah
2050000000,280.0,280.0,4.0,3.0,Padang Pariaman Kab.,Sumatra Barat,Rumah,7321428.571428572,1.0
3800000000,280.0,220.0,4.0,3.0,Batam Kota,Kepulauan Riau,Rumah,13571428.57142857,0.7857142857142857
4200000000,280.0,350.0,5.0,6.0,Batam Kota,Kepulauan Riau,Rumah,15000000.0,1.25
3250000000,280.0,300.0,5.0,4.0,Balikpapan Kota,Kalimantan Timur,Rumah,11607142.857142856,1.0714285714285714
3800000000,280.0,225.0,4.0,4.0,Balikpapan Kota,Kalimantan Timur,Rumah,13571428.57142857,0.8035714285714286
3600000000,280.0,225.0,4.0,4.0,Balikpapan Kota,Kalimantan Timur,Rumah,12857142.857142856,0.8035714285714286
1800000000,280.0,224.0,5.0,2.0,Pontianak Kota,Kalimantan Barat,Rumah,6428571.428571428,0.8
900000000,279.0,200.0,4.0,3.0,Padang Kota,Sumatra Barat,Rumah,3225806.4516129033,0.7168458781362007
5700000000,278.0,320.0,5.0,5.0,Aceh Besar Kab.,Aceh D.I.,Rumah,20503597.12230216,1.1510791366906474
5800000000,278.0,320.0,6.0,2.0,Aceh Besar Kab.,Aceh D.I.,Rumah,20863309.352517985,1.1510791366906474
700000000,277.0,68.0,3.0,1.0,Pontianak Kota,Kalimantan Barat,Rumah,2527075.812274368,0.24548736462093862
3700000000,276.0,350.0,4.0,3.0,Semarang Kota,Jawa Tengah,Rumah,13405797.101449275,1.2681159420289856
880000000,275.0,85.0,4.0,4.0,Pekanbaru Kota,Riau,Rumah,3200000.0,0.3090909090909091
1500000000,275.0,150.0,3.0,3.0,Lombok Barat Kab.,Nusa Tenggara Barat,Rumah,5454545.454545454,0.5454545454545454
5250000000,275.0,350.0,3.0,3.0,Batam Kota,Kepulauan Riau,Rumah,19090909.09090909,1.2727272727272727
1100000000,275.0,350.0,4.0,4.0,Banjarmasin Kota,Kalimantan Selatan,Rumah,4000000.0,1.2727272727272727
2500000000,273.0,155.0,3.0,2.0,Palembang Kota,Sumatra Selatan,Rumah,9157509.157509157,0.5677655677655677
